And though often viewed as a youthful expression of rebellion by the mainstream media , modern punk embodies a range of age groups who generally disagree with the perceived of countercultural principals and it is not uncommon for middle-aged people to form punk houses and resistance movements in the face of what they view as the widespread , unfair exploitation of human and animal rights .	exploitation	use	commercialization	misuse	overexploitation	harvest	harvesting	extraction	mistreatment	expansion	denial
GroÌÙlangheim is a municipality in the district of Kitzingen in Bavaria in Germany .	municipality	city	community	town	cities	district	locality	county	place	region	area
He received many awards , among them a posthumous Special Citation from the Pulitzer Prize Board in 2007 for his " masterful improvisation , supreme musicianship and iconic centrality to the history of jazz . 	received	got	has received	won	earned	gained	had	was awarded	learned	reached	awarded
When a fair weather waterspout makes landfall it quickly dissipates as it loses the inflow of warm air into the vortex .	dissipates	disappears	evaporates	dissolves	disintegrates	died	goes away	displaces	discontinues	disperses	disapplies
Its purpose is to promote free trade and the fluid movement of goods , people , and currency .	fluid	free	easy	continuous	open	quiet	unimpeded	light	broad	clean	unconstrained
Most of the state lies in an area known as Tornado Alley characterized by frequent interaction between cold and warm air masses producing severe weather .	interaction	contact	communication	competition	conversation	relationship	cooperation	connection	meeting	exchange	reaction
The reservoir has a volume of 4.26 mio m and a surface area of 0.25 km .	reservoir	lake	store	pond	tank	storage	park	bank	sewer	stove	water
After receiving the news of the important award , Yunus announced that he would use part of his share of the $ 1.4 million award money to create a company to make low-cost , high-nutrition food for the poor ; while the rest would go toward setting up an eye hospital for the poor in Bangladesh .	announced	said	stated	promised	added	admitted	proposed	asked	told	declared	answered
Phillip was appointed Governor of New South Wales , the first European colony on the Australian continent , and was the founder of the site which is now the city of Sydney .	appointed	elected	selected	assigned	named	designated	installed	nominated	placed	signed	made
Toshiba was founded by the merging of two companies in 1939 .	merging	combined	collapse	fusion	merger	combine	union	mingling	joining	mergering	meeting
After crossing Florida , Hurricane Hunters indicated a poorly defined circulation , but with winds exceeding tropical storm strength , and the system was designated as Tropical Storm Erika late on August 14 while located 85 miles west of Fort Myers .	indicated	showed	detected	described	shown	identified	marked	noted	reported	depicted	found
Eucalyptus forests in California have been criticised because they compete with native plants and do not support native animals .	criticised	criticized	discredited	banned	vilified	damaged	decried	blasted	rejected	blamed	hated
After the demise of the WHL , however , the Stanley Cup was awarded exclusively to the NHL playoff champion , and the Wales Trophy was given to the regular season champion .	exclusively	only	uniquely	single	solely	exclusive	just	forever	alone	included	independently
It was discovered and opened about the same time as Crystal Cave , but was closed by the owners in the 1940s .	discovered	found	seen	discovery		uncovered	rediscovered	undiscovered	opened	located	heard
Italy purchased the city in 1905 and made Mogadishu the capital of Italian Somaliland .	purchased	bought	sold	imported	paid	gave	buyt	found	priced	owned	loaned
Sir Terence David John Pratchett , OBE , more commonly known as Terry Pratchett , is an English novelist , known for his frequently comical work in the fantasy genre .	novelist	writer	author	storyteller	actor	poet	fictionalist	fictional writer	writing	narrator	autobiography
Students are obligated to attend the central high school .	obligated	required	forced	compelled	bound	expected	expendable	committed	needed	expressed	obliged
The technique consists of precoding the data so as to cancel the effect of the interference .	technique	method	process	tool	skill	technology	means	trick	solution	art	measure
In 1989 , these diversified interests started growing into separate organizations , as the fisheries project became Grameen Motsho and the irrigation project became Grameen Krishi .	organizations	organisations	groups	associations	corporations	entities	businesses	units	teams	companies	institutions
In August 1995 , the TTC suffered its worst subway accident in what it refers to as the Russell Hill accident , on the Yonge-University-Spadina Line south of St. Clair West station .	suffered	experienced	fell	felt	went through	had	lost	met	became	experimented	perished
The Short-beaked Echidna is an iconic animal in contemporary Australia , notably appearing on the Australian five-cent piece and on a $ 200 commemorative coin released in 1992 .	contemporary	modern	current	present	recent	new	real	emerging	now	future	historic
Gygax is generally acknowledged as the father of role-playing games .	generally	usually	mostly	widely	largely	in general	often	sometimes	frequently	mainly	really
After 1910 , he spent the remainder of his life in Moscow , working in the Marfo-Mariinsky Convent .	remainder	last	rest	end	final	maintenance	remains	best	main	short	later
Situated 13 miles southeast of Seattle , Washington , Renton straddles the southeast shore of Lake Washington .	situated	located	placed	set	sited	positioned	found	ituated	inside	near	lie
In the third book , Harry Potter and the Prisoner of Azkaban , Rowling uses a time travel premise .	premise	concept	idea	description	proposition	structure	plot	story	reason	concern	element
Yass is a prominent area for raising sheep which produce very fine wool due to the soil and climatic conditions of the Yass area .	prominent	important	popular	common	main	central	significant	well known	known	very	highly
Annual production of Lego bricks averages approximately 20 billion per year , or about 600 pieces per second : if all the Lego bricks ever produced were to be divided equally among a world population of six billion , each person would have 62 Lego bricks .	averages	means	average	is	remains	happens	stands	remain	mean	ends	increases
Historians are undecided if Lincoln actually said this line , and in a letter that Stowe wrote to her husband a few hours after meeting with Lincoln no mention of this comment was made .	undecided	uncertain	undetermined	not sure	unsure	not certain	confused	unknown	questionable	ambiguous	debated
The interest was so great that developers found themselves advertising the parks rather than their own developments , as the highest prices would exist for the park perceived to be best .	advertising	promoting	publicizing	marketing	publicising	selling	showcasing	promotional	spreading	praising	placing
It generally consists of a shallow pool of water , usually quite calm .	generally	usually	mostly	typically	in general	often	mainly	sometimes	always	almost	primarily
A tropical cyclone strikes eastern Cuba on September 28 .	strikes	hits	attacks	kills	touches	blows	hurts	pounces	blasts	bathes	punches
The Romans believed the fumes produced by burning castoreum could induce an abortion ; Paracelsus thought it could be used in the treatment of epilepsy ; and medieval beekeepers used it to increase honey production .	produced	created	released	generated	made	extracted	given	induced	used	exposed	delivered
Phosgene can be detected at 0.4 ppm , which is four times the Threshold Limit Value .	detected	discovered	observed	spotted	found	identified	seen	noticed	measured	known	visible
He invites his sister , May Belle to enter Terabithia ; she is delighted because she was previously denied any opportunity to enter .	denied	rejected	refused	barred	disqualified	not allowed	not given	forgotten	forbidden	deprived	blocked
Oat bread was first manufactured in England , where the first oat bread factory was established in 1899 .	manufactured	made	produced	created	constructed	built	crafted	developed	fabricated	designed	prepared
The Trans-Asian Railway is a project to create an integrated freight railway network across Europe and Asia .	create	build	develop	make	design	produce	construct	provide	invent	increase	enable
If the object has exactly the same density as the fluid , then its buoyancy equals its weight .	fluid	water	liquid	air	oil	solid	aqueous	vapor	soil	emulsion	sludge
They have also been observed in captivity catching Spiny dogfish of up to 3-4 feet in length .	observed	seen	spotted	noticed	viewed	heard	found	located	watched	discovered	seeded
In mid-November 2008 , President-elect Obama and Clinton discussed the possibility of her serving as U.S. Secretary of State in his administration , and on November 21 , reports indicated that she had accepted the position .	indicated	suggested	stated	indicate	said	showed	reported	shown	suggest	confirmed	explained
Outcast of Redwall is a fantasy novel by Brian Jacques , published in 1995 .	novel	book	story	fiction	work	essay	stories	text	ebook	saga	novella
With the others bailed out for various food items , Tom was the last man standing and won Immunity .	various	many	different	a variety	unknown	other	several	a number	all	numerous	multiple
Thus , on Unification Day , October 3 , 1990 , the German Democratic Republic ceased to exist , giving way to five new Federal States , and East and West Berlin were also unified as a single city , forming a sixth new Federal State . The new Federal States immediately became parts of the Federal Republic of Germany , so that it was enlarged to include the whole territory of the former East Germany .	territory		land	region	country	state	area	zone	place	county	countryside
In the opening and middlegame , the king will rarely play an active role in the development of an offensive or defensive position .	rarely	very rarely	never	not often	very seldom	only rarely	slightly	occasionally	sometimes	less often	not very often
The most troublesome situation usually occurs with short journeys from west to east .	troublesome	difficult	problematic	frustrating	confusing	challenging	disastrous	complicated	troubling	uncomfortable	annoying
Barnes & Noble , Inc. is the largest book retailer in the United States , operating mainly through its Barnes & Noble Booksellers chain of bookstores headquartered in lower Fifth Avenue in Lower Manhattan , New York City .	headquartered	located	based	placed	housed	established	centered	managed	sited	set up	central
Hurricane-force wind gusts were reported in New England .	hurricane-force	tornado-force	storm-force	heavy	severe	forceful	hurricane force	hurricanes	strong	bomb-like	full-force
Spain and Luxembourg currently have Bourbon monarchs .	currently	now	presently	recently	at the moment	today	at this time	at present	soon	right now	then
The toys are similar to many other small plush toys , however , each Webkinz toy has an attached tag with a unique " Secret Code " printed on it that allows access to the " Webkinz World " website .	unique	special	exclusive	specific	individual	new	very	different	original	exceptional	separate
Jamie Farr is an American television and film actor and popular game show panelist .	panelist	expert	guest	actor	moderator	host	member	speaker	interviewer	coach	experts
However , the availability of suitable habitat is critical : forest must be neither too old nor too young .	availability	possibility	accessibility	existence	ability	presence	access	provision	avalibility	potential	distribution
He enrolled at Papanui High School , then University of Canterbury , but for only one year .	enrolled	studied	registered	study	went	admitted	was	enrolls	applied	taught	trained
Famous for hosting the annual Rose Bowl football game and the Tournament of Roses Parade , Pasadena is the home of many leading scientific and cultural institutions , including the California Institute of Technology , Pasadena City College , the Jet Propulsion Laboratory , Art Center College of Design , the Pasadena Playhouse , California School of Culinary Arts Pasadena , the Norton Simon Museum of Art and the Pacific Asia Museum .	leading	best	leadership	innovative	great	top	eminent	prominent	preeminent	famous	world class
Bunch is a small unincorporated community in southwestern Adair County , Oklahoma , United States .	community	town	city	cities	place	district	region	group	area	villa	neighborhood
The association of virtue with withdrawal from society - and specifically from cities - was a familiar theme in religious literature .	theme	idea	topic	concept	subject	point	themes	feature	theming	thing	trend
She has three older brothers : Aaron , Benjamin , and Nathaniel , the latter of whom is a model and actor .	latter	last	second	later	first	next	final	earlier	third	main	elder
Before meeting the Sacramento River , the San Joaquin River has two distributary rivers , the Old River and the Middle River , both of which once were the main channels of the river . Due to the bend in the San Joaquin River channel at the head of the Old River , a significant portion of the San Joaquin River flow continues down the Old River instead of heading northward along the San Joaquin .	significant	important	large	considerable	very	major	great	big	sizeable	small	substantive
The primary trinity included Tinia , Uni and Menrva .	primary	main	first	essential	basic	top	original	most important	prime	starting	important
Tolstoy was born in Yasnaya Polyana , the family estate in the Tula region of Russia .	estate	house	home	place	site	hold	household	building	realm	villa	country
The Earthquake Engineering Research Institute is a leader in dissemination of earthquake engineering research related information both in the U.S. and globally .	research	study	studies	analysis	information	education	work	science	studying
Notable former managers of Notts County include Jimmy Sirrel , Neil Warnock , Howard Kendall and Sam Allardyce .	former	past	ancient	old	previous	ex	future	other	external	successor	formerly
In addition to local research conducted at the radio telescope , Parkes scientists have assisted NASA for several missions as a Southern Hemisphere relay and communications station .	assisted	supported	aided	helped	assistanced	partnered	assist	assised	aid	accompanied	led
Volcanologists frequently visit volcanoes , especially active ones , to observe volcanic eruptions , collect eruptive products including tephra , rock and lava samples .	frequently	often	occasionally	regularly	sometimes	rarely	usually	commonly	very	mostly	infrequently
Pool , also known as pocket billiards , is the general term for a family of cue sports played on a pool table with six receptacles called pockets along the , into which balls are deposited as the main goal of play .	receptacles	places	boxes	pockets	cups	bags	pots	cases	holders	bins	caves
He normally appears in a running gag , where he usually suffers unfortunate , nearly always fatal , events .	unfortunate	unlucky	bad	wrong	frustrating	unexpected	disastrous	difficult	unusual	unfortunately	horrific
Most digital media are based on translating analog data into digital data and vice-versa .	translating	converting	translation	transforming	transferring	changing	translated	translate	interpreting
Wrestlers portrayed a villain or a hero as they followed a series of events that built tension , and culminated into a wrestling match or series of matches .	villain	bad guy	devil	criminal	victim	hero	terrorist	monster	enemy	baddie	person
Not to be confused with " terms " in colloquial usages , the shortened form of technical terms which are defined within a discipline or speciality field .	discipline	field	subject	area	speciality	profession	method	section	career	branche	practice
A " dune field " is an area covered by extensive sand dunes .	extensive	large	massive	ample	wide	vast	substantial	many	very	great	severe
107 Camilla is one of the largest main belt asteroids .	largest	biggest	heaviest	most	tallest	brightest	greatest	strongest	busiest	widest	vast
First mentioned by the Ancient Greek geographer Ptolemy , the pre-Christian settlement of the Saxon people originally covered an area a little more to the northwest , with parts of the southern Jutland Peninsula , Old Saxony and small sections of the eastern Low Countries .	sections	portions	parts	pieces	areas	regions	bits	section	snippets	stretches	sectors
Jeanne Demessieux had a prodigious memory : she had memorized more than 2,500 works , including the complete organ works of Johann Sebastian Bach , CÌ©sar Franck , Franz Liszt , Felix Mendelssohn and Marcel DuprÌ© .	prodigious	great	remarkable	powerful	large	superior	extraordinary	rich	huge	exhaustive	very
At the end of each season , a series of playoff games are contested among the top six teams in the NFC , consisting of the four division champions and the two other teams with the best win-loss records .	contested	fought	held	discussed	played	disputed	conflicted	fighted	tried	combatted	blocked
Veritas and Undina would have been the largest fragments of that collision .	fragments	pieces	parts	particles	sections	bits	elements	components	portions	disks	divisions
After the Partitions of Poland in 1794 the area was annexed by Prussia .	annexed	adopted	absorbed	imported	supplied	added	joined	taken	subordinated	occupied	taken over
The models initially had difficulty predicting the track of the depression and the forecasts from the National Hurricane Center reflected this , indicating that the depression would move towards Texas .	reflected	showed	show	reflect	expressed	indicated	discussed	supported	reported	indicate	represent
A British nobleman , Lord Stanhope , took an interest in Hauser and gained custody of him late in 1831 .	gained	got	had	earned	received	obtained	won	gave	reached	bought	acquired
Simon Phillip Cowell is an English music executive , television producer and entrepreneur .	entrepreneur	businessman	owner	manager	seller	leader	innovator	businessmen	organizer	actor	business owner
The remnants of the depression persisted until 2 am EDT at which time it was absorbed by a warm front .	absorbed	taken over	reabsorbed	assimilated	covered	taken up	taken in	recovered	replaced	taken away	converted
A good measure of notability is whether someone has been featured in multiple , independent , reliable sources .	multiple	many	several	numerous	a number	different	few	more	dozens	number	all
It originally aired on the Fox network in the United States on October 10 , 1991 .	aired	broadcast	airs	seen	appeared	showed	lived	was	came	ran	emerged
Religious law is explicitly based on religious precepts .	precepts	rules	ideas	commandments	principles	laws	beliefs	concepts	values	truths	guidelines
The principal greenhouse , in an art nouveau style with a modern metallic structure , resembles the mid-19th century Crystal Palace in London .	resembles	looks	reminds	recalls	remembers	looks like	likes	replicates	is	remains	really
Metlink , formerly The Met , is the marketing body and umbrella brand for public train , tram and bus transport operators in Greater Melbourne , Victoria , Australia .	brand	name	mark	label	logo	image	title	company	branding	product	identity
On April 9 , 1919 , Miss Marcella Sherwood , who supervised the Mission Day School for Girls was bicycling round the city to close her schools when she was assaulted by a mob in a narrow street , the Kucha Kurrichhan , was beaten and left wounded .	assaulted	attacked	punished	beaten	assailed	tortured	hit	hurt	harassed	slapped	hounded
Schoenberg refused , saying " I would only make you a bad Schoenberg , and you 're such a good Gershwin already . 	refused	rejected	stopped	forgot	resisted	forbade	forgave	failed	abandoned	said no	didn't
However media outlets soon found ways around the ban , initially by the use of subtitles , but later and more commonly by the use of an actor reading his words over the images of him speaking .	initially	at first	first	soon	immediately	starting	at least	very	often	forever	foreign
However , the new king , Louis XVIII , knew that ideas of nationalism and democracy still lingered in his country ; hence the establishment and signing of the Charte constitutionnelle franÌ¤aise , the French Constitution otherwise known as La Charte .	hence	so	which	therefore	because	that	thus	cause	thereby	due to	the reason
In 1873 mine employers attempted to introduce Saturday afternoon and Sunday shifts .	attempted	tried	sought	tryed	threatened	wanted	suggested	struggled	encouraged	expected	seek
He then settled in the Avon Valley , one of the most rugged and inaccessible places in the Darling Range .	inaccessible	impossible	difficult	unreachable	unaccessible	not accessible	impassable	impractical	impassible	accessible	unknown
The central planets are firmly under Alliance control , but the outlying planets and moons resemble the 19th century American West , with little governmental authority .	outlying	outside	away	other	nearby	outer	remote	inside	distant	farther	extra
In 1639 , Williams established a Baptist church in Providence , Rhode Island , and Clarke began a Baptist church in Newport , Rhode Island .	established	founded	built	created	started	set up	placed	constructed	had	formed	began
While each edition of Windows 2000 was targeted to a different market , they share a core set of features , including many system utilities such as the Microsoft Management Console and standard system administration applications .	core	main	essential	basic	common	central	primary	key	base	standard	important
The first conflict between the British and the Marathas was the First Anglo-Maratha War which began in 1774 and resulted in the 1782 treaty of Salbai , by which the island of Salsette , adjacent to Bombay island , was ceded to the British , while Bharuch was ceded to the Maratha ruler Scindia .	adjacent	near	close	next	opposite	inside	very close	on	in close proximity	
OpenOffice.org Calc is the spreadsheet component of the OpenOffice.org software package .	component	part	piece	section	feature	element	module	apartment	sub-component	subcomponent	addition
The Countess tells him it is only Susanna , trying on her wedding dress .	tells	told	reminds	shows	explains	says	informs	states	warns	confirms	remembers
Early representations of the balalaika show it with anywhere from two to six strings , which resembles certain Central Asian instruments .	representations	images	presentations	descriptions	models	visual representations	depictions	impressions	interpretations	pictures	presences
Additional praise was given to its scope and future potential based on user-created content ; minor criticism was reserved for specific elements of the gameplay mechanics and level creation facilities .	elements	parts	pieces	aspects	features	sections	areas	points	bits	components	items
Loamhedge is a fantasy novel by Brian Jacques , published in 2003 .	published	released	issued	sold	made	edited	written	delivered	seen	printed	unpublished
The Eastern Orthodox Church accepts Psalm 151 as canonical . Roman Catholics , Protestants , and most Jews consider it apocryphal .	consider	think	believe	deem	conceive	call	hold	agree	seem	say	admit
He aided the Doukhobors in migrating to Canada .	aided	helped	assisted	supported	assist	aid	led	assistanced	guided	allowed	accompanied
It is a permissive license , meaning that it permits reuse within proprietary software on the condition that the license is distributed with that software . The license is also GPL-compatible , meaning that the GPL permits combination and redistribution with software that uses the MIT License .	permits	allows	allowed	enables	allowing	accepts
The battalion is usually part of a regiment , group or a brigade , depending on the organizational model used by that service .	usually	typically	mostly	often	sometimes	always	normally	generally	most often	frequently	almost always
Intense feelings of resentment trigger the initial retaliation , which causes the other party to feel equally aggrieved and vengeful .	retaliation	punishment	attack	anger	defense	vengeance	wrath	victimization	fight	hurt	strike
Gravitational energy is the energy associated with the gravitational field .	associated	linked	connected	related	combined	attached	included	relative	aligned	used	contained
The dead body of a human is referred to as a cadaver , or corpse .	human	animal	man	person	being	mammal	living	organ	everyone	other	animals
Marshal Manuel Deodoro da Fonseca became the first president of the Republic of Brazil after heading a military coup that deposed Emperor Pedro II .	coup	revolt	takeover	attack	invasion	surrender	arrest	riot	revolution	rally	troop
Slipknot is a heavy metal band formed by vocalist and percussionist Anders Colsefni , guitarists Donnie Steele and Josh " Gnar " Brainard , bassist Paul Gray , drummer Joey Jordison and percussionist Shawn Crahan , in Des Moines , Iowa .	formed	created	founded	established	organized	made	started	built	began	joined	emerged
The most recent goaltender to have scored a goal by deliberately shooting the puck into his opponents ' net was Evgeni Nabokov , in 2002 .	deliberately	intentionally	consciously	carefully	knowingly	systematically	seriously	unintentionally	judiciously	wrongly	wrongfully
Following the withdrawal of the more powerful Class 74 electro-diesels in 1977 , the Class 73 is now unique on the British railway network .	network	system	internet	structure	web	community	line	reach	connection	website	equipment
Upon receiving its classification , the depression consisted of a partially exposed low-level center with deep convection occupying the northeastern semicircle .	occupying	covering	filling	occupied	taking up	residing	inside	into	standing	on	located
These notable synagogues include ; the Great Synagogue of Rome , the New Synagogue , the LeopoldstÌ_dter Tempel , the Grand Choral Synagogue , the Great Synagogue , the Moscow Choral Synagogue , the Great Synagogue of Florence , the Great Synagogue , Plzen , the Great Synagogue , the Ko ice Orthodox Synagogue , the Novi Sad Synagogue , the Szeged Synagogue , the Sofia Synagogue and the Great Synagogue of Oran .	notable	important	great	good	popular	worthy	significant	remarkable
Most of the detainees were captured Japanese and Italian military personnel , On August 5 , 1944 at least 545 Japanese POWs attempted a mass breakout from the camp , in perhaps the largest prison escape in world history .	breakout	retreat	exit	release	removal	escaping	return	leave	explosion	surrender	discharge
Vinaigrette is a mixture of salad oil and vinegar , often flavored with herbs , spices , salt , pepper , sugar , and other ingredients .	ingredients	elements	components	substances	things	additives	extracts	flavors	sugar	compounds	nutrients
He supported the building of churches by distributing literature and providing ministers .	distributing	providing	selling	spreading	publishing	sharing	displacing	promoting	giving away	giving	delivering
As of the early 21st century , Christianity has between 1.5 billion and 2.2 billion adherents .	adherents	followers	members	believers	consumers	adopters	observers	supporters	customers	relatives	bosses
Many schools teach children to make sock puppets and then have the children put on shows or plays for the whole school with them , sometimes with all the sock puppets singing .	singing	speaking	dancing	talking	laughing	playing	humming	teaching	performing	praising	acting
The word cereal derives from Ceres , the name of the Roman goddess of harvest and agriculture .	derives	comes	derived	gets	begins	arises	returns	renders		came	is
Miramax Films was last operated by Daniel Battsek who reported to Rich Ross , chairman of Walt Disney Studios Motion Pictures .	operated	run	owned	managed	controlled	conducted	led	directed	manned	supervised	organized
He is portrayed by Mark Hamill .	portrayed	played	presented	depicted	performed	shown	voiced	represented	created	written	told
Super Smash Bros. was developed by HAL Laboratory , a Nintendo second-party developer , during .	developed	created	made	designed	built	produced	written	planned	tested	constructed	crafted
The northern and western edges of the Cotswolds are marked by steep escarpments down to the Severn valley and the Warwickshire Avon .	escarpments	cliffs	mountains	walls	steps	bumps	peaks	rises	ridges	hills	cliff faces
They renamed the place Alcante or Alcanatif which means Port of Salt , due to the old salt industry of Phoenicians and Romans .	renamed	named	changed	christened	dubbed	called	nicknamed	rebranded	titled	adopted	rechristened
It was founded in 1964 in Hamilton , Ontario by Canadian hockey player Tim Horton and Jim Charade , after an initial venture in hamburger restaurants .	founded	established	created	found	launched	formed	began	started	discovered	born	made
The annual mean temperature is 25 C ; regional mean temperatures range from 18 C in the heart of the Cordillera Central to as high as 27 C in arid regions .	annual	yearly	monthly	daily	seasonal	every year	regular	periodical	weekly	manual	eventual
Epistemology or theory of knowledge is the branch of philosophy concerned with the nature and scope of knowledge .	scope	purpose	range	application	reach	use	depth	width	meaning	area	dimension
The process is termed lichenometry .	termed	called	named	known	described	referred to	dubbed	labeled	denoted	titled	discussed
The name " Sea of CortÌ©s " is the one preferred by most local residents .	residents	visitors	consumers	people	inhabitants	residence	owners	customers	locals	dwellers	constables
The 1997 Atlantic hurricane season officially began on June 1 , 1997 , and lasted until November 30 , 1997 .	lasted	continued	existed	lived	remained	ended	spent	stayed	persisted	last	went on
This was the first time in Survivor history that the two initial teams were not preselected by the producers .	preselected	selected	chosen	decided	approved	set	determined	predetermined	assigned	picked	scheduled
The geological community generally accepts this hypothesis because it best explains sedimentary deposits generally regarded as of glacial origin at tropical paleolatitudes and other enigmatic features in the geological record .	hypothesis	theory	premise	thesis	myth	evidence	idea	prediction	explanation	description	proposition
The Hells Angels , at the peak of their ' outlaw ' reputation , corralled lost children .	corralled	carried	captured	rescued	caught	collected	protected	trapped	contained	gathered	held
The roof of the West Stand is corrugated iron this also houses the main television gantry which is accessed from the upper tier seating area by a temporary ladder .	tier	level	floor	section	seat	row	end	side	top	class	most
It gradually decayed into a surface low pressure trough , and developed into two disturbances ; one was centered 290 miles south-southeast of Cape Cod and another was located 200 miles south of Cape Hatteras , North Carolina .	gradually	slowly	progressively	continually	continuously	very slowly	relatively	further	quietly	additionally	quickly
Techno is a form of electronic dance music that emerged in Detroit , Michigan , US during the mid to late 1980s .	emerged	rose	sprang	came up	started	came out	appared	surfaced	formed	came	became
Dhamtour has an average elevation of 1110 metres .	elevation	altitude	height	rise	mountain	position	level	place	location	placement	rising
While in Cambrai he collaborated with Nicolas Grenon on a complete revision of the liturgical musical collection of the cathedral , which included writing an extensive collection of polyphonic music for services .	included	meant	also	composed	required	also included	comprised	entailed	including	contained	detailed
It is also the only one of the former provinces of South Africa not to undergo border changes , excluding the incorporation of Bantustans .	excluding	not including	including	ignoring	excepting	omitting	without	removing	avoiding	not	no longer
Nevertheless , until the middle of the 20th century , agriculture dominated the canton .	nevertheless	evertheless	not	always	still	but	however	not at all	even so	not necessarily	despite
The chain accounted for 22.6 % of all fast food industry revenues in Canada in 2005 .	accounted	paid	made up	counted	earned	had	was	contributed	represented	bought	sold
Whatever the truth of the rumors , James required a royal match to preserve the Stuart line .	preserve	protect	keep	hold	remain	conserve	save	restore	secure	safeguard	guard
In 2005 and 2006 , the Bulgarian State Railways begin operating Desiro trains as part of a 67-million deal with Siemens AG for a total of 25 Diesel multiple units .	operating	running	using	managing	working	driving	conducting	operationally	executing	manning	controlling
This category contains articles about albums released on Island Records .	contains	includes	holds	represents	comprises	collects	consists	lists	features	hosts	stores
Their heaviest defeats in the league were 10 - 1 against Fulham in 1963 and 9 - 0 against Manchester United in 1995 .	heaviest	most	biggest	weakest	toughest	greatest	tallest	severest	strongest	hardest	fattest
Uniquely among mammals , these teeth are continuously replaced throughout life , with new teeth growing at the rear as older teeth fall out from farther forward in the mouth .	continuously	constantly	repeatedly	continually	indefinitely	regularly	permanently	daily	repeated	always	immediately
It is also known as a clothes iron , flat iron , or smoothing iron .	smoothing	softening	cleaning	soft	cooling	coating	flattening	buffing	mild	moothing	blended
Some of the first inhabitants of Gili Trawangan were from Sulawesi who are fishermen and farmers .	inhabitants	residents	habitants	consumers	settlers	people	occupants	locals	belongers	natives	resident
Thousands of videos exist on YouTube of users showing the original video to their friends and taping their reactions , although some videos seem to be staged .	taping	recording	capturing	filming	tapping	taking	videotaping	documenting	watching	catching	tagging
However , on 13 April 2008 , before the completion of the initial five years , it was announced that Bryce was to become the next Governor-General of Australia .	initial	first	starting	primary	beginning	start	introductory	original	immediate	introduction	fifth
Kasem is best known by name as a music historian and disc jockey , most notably as host of the weekly American Top 40 radio program from 1970 to 1988 , and again from March 1998 until January 10 , 2004 , when Ryan Seacrest succeeded him .	program	show	programme	presentation	recording	channel	report	podcast	meeting	plan	feature
Liriodendron tulipifera , commonly known as the American tulip tree , tulip poplar or yellow poplar , is the Western Hemisphere representative of the two-species Liriodendron genus and the tallest eastern hardwood .	commonly	often	generally	very	usually	most	common	frequently	widely	usual	popularly
Another allegation asserts that during the previous year , on Saint Bartholomew 's Day , Vlad had 30,000 of the merchants and officials of the Transylvanian city of Bra ov impaled for breaking his authority .	asserts	states	claims	proves	says	believes	posits	affirms	argues	explains	confirms
The result is a region of braided streams , marshes , and lakes the size of Belgium ; the seasonal floods make the Delta extremely productive for both fishing and agriculture .	extremely	very	exceptionally	incredibly	highly	super	greatly	really	remarkably	unusually	extra
During one event , German Charley attempting to prevent the theft of a racehorse from the Coombing Park stables was shot to death by Mickey Bourke .	prevent	stop	deter	avoid	reduce	block	delay	protect	encourage	warn	control
The cheetah hunts by vision rather than by scent .	vision	seeing	sight	view	sound	eyes	perception	visual	color	look	image
Spun yarns may contain a single type of fiber , or be a blend of various types . Combining synthetic fibers with natural fibers is very common .	various	different	many	all	varying	other	multiple	numerous	every	variety	some
The character may be speaking his or her thoughts aloud , directly addressing another character , or speaking to the audience , especially the former .	character	person	name	people	player	voice	member	actor	subject	individual	figure
The Aar , a tributary of the Rhine , is the longest river that both rises and ends entirely within Switzerland .	rises	begins	starts	comes	emerges	rides	forms	breaks	springs	enters	flows
The atmosphere was so intense that GÌ¦ring , in a telephone call that evening , stated : " There is unbelievable jubilation in Austria .	stated	said	explained	told	reported	expressed	remarked	described	claimed	mentioned	discussed
The intent is to display the likeness , personality , and even the mood of the person .	intent	purpose	intention	aim	target	object	objective	goal	idea	motive	objectify
Kavirondo is the former name of the region surrounding Kavirondo Gulf as well as of two native peoples living there under the regime of British East Africa .	former	old	ancient	past	previous	other	used	extended	original	historic	external
They are a type of reporter gene used in laboratory microbiology , molecular biology , and genetic engineering to indicate the success of a transfection or other procedure meant to introduce foreign DNA into a cell .	indicate	show	prove	report	confirm	mark	explain	signal	signify	define	say
Several other Hollywood films are also believed to have been inspired by Bollywood films .	inspired	influenced	shaped	motivated	informed	sparked	inspirated	helped	impressed	guided	led
Winchester College was founded in 1382 by William of Wykeham , Bishop of Winchester and Chancellor to both Edward III and Richard II , and the first seventy poor scholars entered the school in 1394 .	scholars	students	student	studiers	educators	pupils	learners	instructors	teachers	researchers	lecturers
They consider the period of 1917 to 1991 to have been a period of occupation by the Soviet regime which was internationalist and anti-Christian .	regime	government	rule	system	command	state	authority	order	administration	leadership	police
Microsoft Windows includes an implementation of SSL and TLS as part of its Secure Channel package .	implementation	application	installation	deployment	use	configuration	setup	execution	adoption	interpretation	enforcement
He proceeded to the Franco-Prussian War in 1870 , and , being taken prisoner at Vaucouleurs , he remained in French captivity for three months .	proceeded	came	participated	responded	contributed	admitted	went	committed	fought	joined	appeared
Pind Dadan Khan Tehsil is a subdivision of Jhelum District , Punjab , Pakistan .	subdivision	section	part	area	division	unit	region	community	subsection	department	cluster
