thus they can connect with " who found them " .	thus	so	as	therefore	thereby	that	this	and	how	such	likely
the experiment also helps us in understanding the language of dreams , and thus begins the process of interpretation .	thus	so	there	thereby	this	then	that	therefore	as	and so	as such
going to Court : civil Trial Procedure This pamphlet explains what happens when you go to court about civil cases involving negligence or damages .	civil	legal	law	lawful	public	commercial	private	government	human	judicial	social
with all due respect to our civil authorities and lawmakers , we are called to testify by word and action , to the essential truths of our faith .	civil	public	political	official	government	local	governmental	legal	state	lawful	administrative
it is contrary to the spirit of civil law , and to the natural working of economic law .	civil	public	legal	law	state	lawful	government	private	national	official	social
yes , we occasionally get into some heated discussions here , and the language can get a bit colorful at times , but in general , the posters are relatively civil and well-behaved .	civil	polite	respectable	gentle	sane	clean	respectful	moderate	cooperative	orderly	friendly
Lionel , Singapore Lebanon has overcome all adversities in the past , ranging from civil wars to Israeli invasion .	civil	human	public	militant	state	social	national	government	private	communal	police
this means combating corruption , building strong and accountable public sectors which have the necessary staff to deliver vital services , and ensuring that parliaments , civil society , and the media can monitor public spending and act as watchdogs against corruption .	civil	public	social	human	private	political	religious	general	government	community	law
truly classy people find a way to be polite , civil and courteous .	civil	polite	clean	sane	orderly	respectful	cooperative	friendly	honest	comfortable	professional
not just another period piece on Germany 's disturbing past , this film should have deep resonance for today 's movie fans who are concerned about civil and human rights .	civil	human	public	social	government	law	religious	private	moral	state	political
spontaneous gestures are a pie in the face of civil society .	civil	human	social	religious	political	public	civile	society	normal	modern	moral
since civil discourse in our country is increasingly lacking , and the word insanity in this context implies a lack of such civility , how can that be a good thing for anybody or the mark of a great president ? Eh , one episode , wha-evuh .	civil	social	human	public	liberal	moral	rational	normal	political	cultural	religious
the different variables defining the optimal state can therefore be seen as intrinsic needs .	therefore	thus	thereby	so	because	subsequently	since	then	always	unfortunately	and
this is not a new phenomenon , but one inherent to capitalism itself and recognised by Karl Marx who pointed out that " During its time of circulation capital does not perform the functions of productive capital and therefore produces neither commodities nor surplus-value " 16 and , Circulation proceeds in space and time .	therefore	so	thereby	because	thus	since	for this reason	because of	as a result	soon	does not
the terms therefore seek to preclude Plaxo from complying with a request by an individual for alteration or deletion of their personal data .	therefore	because	so	thus	since	thereby	subsequently	then	that	why	as such
psychologists are not doctors and therefore they can not prescribe medication .	therefore	because	since	for that	for this reason	as such	for that reason	because of	so	thus	for this
labour market deregulation is therefore instrumental in boosting jobs and reducing unemployment .	therefore	thereby	thus	so	because	soon	as such	subsequently	also	then	since
you should therefore report the break-in to the police .	therefore	then	soon	thus	because	for that reason	report	thereby	so	for this reason	for that
we therefore oppose the government 's proposals .	therefore	thus	because	soon	so	for that reason	thereby	for this	then	for this reason	since
this setting exists to prevent accidental 'panning ' on mouse downs that are intended for other actions ( and therefore , prevent unintended changing of the scaling into manual mode ) .	therefore	thereby	because	thus	since	as such	for	that way	that is	by	in order
you will therefore permit me to repeat , emphatically , that Marley was as dead as a door-nail .	therefore	because	so	thus	then	soon	thereby	since	that	remember	for that reason
they should take note of Darius ' admonitions . -- Well I think this is ok because they 're part of your race and therefore part of your extended family .	therefore	so	because	thereby	are	since	always	belong	and therefore	is	become
a subsidiary was floated in the UK , Tata Tea ( GB ) Ltd. , which acquired the controlling interest in the Tetley Group .	acquired	gained	bought	obtained	purchased	learned	earned	got	won	stole	sold
how many times have I caught up with those people several years later , to discover that they have acquired a lifestyle , a car and a mortgage to match their salary , and that their initial ideals have faded to the haziest of memories , which they now dismiss as a post-adolescent fantasy ?	acquired	earned	learned	developed	got	established	made	found	inherited	own	built up
thank you for having Osiris here . We 've been involved in mesenchymal stem cell , adult stem cell research for about 11 years now . Our technology came out of Arnie Kaplan 's lab and was acquired from Case Western at that time , and we 've been solely focused in that area since on several applications .	acquired		purchased	learned	earned	imported	caught	got	inherited	taken	received
more than 200 of the most significant works acquired by the Corning Museum of Glass during the 1990s , to augment its holdings of 35,000 objects , are featured here .	acquired	purchased	bought	obtained	earned	gained	learned	collected	gathered	won	discovered
to understand why this should have been so , we need to look more closely at the nature of the style and its origins .	closely	close	very	closer	very closely	nearly	exactly	detached	carefully	deliberately	specifically
some people have guessed that this radiation is closely related to a period of intense cold and a high level of ice cover occurring around 600 mya ; perhaps environmental stresses wiped out competitors and created opportunities for a ( relatively ) clever animal to succeed and proliferate .	closely	very	close	nearly	near	similar	slightly	very closely	likely	intense	soon
they are working closely with Natural Tunnel State Park , where the staff , eager to have additional housing nearby , have assured the Bakers that they will be booked on a regular basis since the demand for housing outweighs supply .	closely	very	close	very closely	very close	nearly	closer	in close proximity	close to	near	shortly
the Department is also working closely with hm Customs and Excise who are in the lead on developing the national lorry road user charging scheme .	closely	close	very closely	very	very close	in close	closer	fast	close to	together	almost
retail : in the U.S. , analysts will be looking closely at third-quarter results .	closely	close	very closely	very	carefully	closer	very carefully	detached	nearly	thoroughly	delicately
their academic careers are closely intertwined with social and political developments such as secularisation and antisemitism .	closely	very	close	nearly	very closely	deeply	clearly	strongly	really	close to	much
 the baby has developed very normally and has been followed closely .	closely	close	very	very closely	carefully	daily	exactly	as closely	nearly	quickly	constantly
to prevent asthma episodes you will have to work closely with your doctor to : develop a medicine plan that keeps you from getting symptoms .	closely	very	close	very closely	nearly	closer	deliberately	really	carefully	adequately	intensely
problems are flagged quickly and , working closely with your staff , we propose solutions .	closely	close	very	very closely	nearly	in close	inside	close to	as closely	in close proximity	closer
what women want on A first date ( updated Thursday , Dec 5 , 2002 , 02:06:55 PM to reflect the 100 most recent valid responses. ) assuming you are a woman , which most closely matches your idea of a great first date ?	closely	very	close	likely	nearly	similarly	almost	really	slightly	most	pretty
 what Meeks did not mention is that GUEA bought the building from her church , Victory Apostolic Faith Church in Chicago , where she and her father are prominent members , according to Cook County property records and the church 's Web site .	prominent	important	reputable	popular	well-known	very	known	famous	respected	star	eminent
among the recipients were prominent journalists and producers , scions of the alternative press , and a smattering of current and former intelligence analysts who often serve as sources in news analyses and articles .	prominent	well-known	known	respected	famous	reputable	well known	renowned	eminent	important	star
update Posted at 10:00 AM -- Permalink Back in this post , I reported that the Tropicana Hotel in Las Vegas had stopped accepting reservations for after April 15 and that a prominent demolition company had told a reporter that it was studying how to blow up the place .	prominent	well-known	known	large	reputable	famous	popular	well known	respected	important	reliable
 evidence is easily found of multipolarity and China 's prominent role in promoting it .	prominent	important	powerful	large	leading	central	significant	main	outstanding	key	leadership
reeling from the effects of World War II , prominent local businessmen led by the visionary Archie Jewell , purchased the building in 1943 and renovated it to become " The International House " , a newly-created non-profit trade association dedicated to world peace , trade and understanding .	prominent	important	well-known	known	respected	popular	eminent	famous	renowned	highly respected	well known
there were five references to Crawford : three dealing with his present claims that he lied on behalf of the tobacco companies , one dealing with a property dispute , and another , which identified him as a prominent criminal lawyer , who had been involved in 33 capital cases .	prominent	well-known	reputable	known	famous	popular	respected	renowned	highly respected	well known	important
expansion of markets , improvement of profit potential , and reduction of cost factors join the enhancement of competitive position as prominent forces moving organizations toward globalization .	prominent	important	main	leading	key	central	powerful	significant	influential	famous	respected
i have argued in my previous article for PDF that " [ f ] or Armstrong Williams-like bloggers actually paid by campaigns or other political committees to promote or attack a candidate for federal office , prominent and on-the-spot disclosure should be mandated . " A disclosure on a campaign 's website in a quarterly report after the election deprives voters of valuable information about the possible motivations for an analysis or commentary appearing on a website .	prominent	popular	important	well-known	eminent	
this pattern of bad journalism is a prominent feature of every pro-hoax text and video .	prominent	common	clear	important	main	popular	well-known	conspicuous	glamorous	revered	very
apple vs. Microsoft My AltaVista survey results revealed that " Gates Hate " is more prominent among Mac fans than with other groups -- providing a rationale for starting with Apple in our examination of the various conflicts listed above .	prominent	popular	common	present	well-known	important	recent	well known	prevalent	revered	influential
posted by : Robrob at June 23 , 2005 02:04 AM Where will the greed of corporations intent on rendering skilled American workers obsolete end ?	rendering	making	changing	turning	removing	killing	destroying	reducing	converting	degrading	displacing
in particular , provision of an alternative route for cyclists should never be regarded as an excuse for rendering the original road or junction unsuitable for cyclists .	rendering	making	changing	removing	degrading	damaging	turning	placing	creating	misusing	makeing
 this renders necessary a brief review of the position occupied by the Administration on this important and vital question .	renders	makes	requires	creates	gives	brings	forces	provides	suggests	shows	produces
Spaghettini with mullet roe and grated vegetables , and penne with sundried tomatoes and basil were both full of flavour and pleasantly light , which was lucky as I was almost defeated by an exceptionally tender and tasty lamb shank to follow .	tender	soft	juicy	light	meaty	supple	sweet	savory	smooth	mild	bright
women usually notice little change in their breasts , but if you are a man , your breasts may become slightly larger and may be tender .	tender	soft	tight	light	supple	firm	thin	long	full	strong	fat
 i can be very , very strong , but on the other hand , I have very tender sentiments .	tender	soft	loving	supportive	caring	warm	patient	friendly	kind	lovely	nice
rabbits often feed on young , tender perennial growth as it emerges in spring , or on young transplants .	tender	soft	warm	sweet	supple	ripe	gentle	very tender	bright	juicy	pretty
the grilled octopus was very tender .	tender	soft	smooth	juicy	slim	light	sweet	supple	sharp	meaty	savory
Cook the rice , covered , over boiling water for about 30 minutes , or until the grains are tender .	tender	soft	pliable	smooth	sharp	light	clear	firm	brittle	slim	easy
they feed at that period on the opening buds of maples , and others that are equally tender and juicy .	tender	soft	sweet	juicy	supple	warm	nice	light	delicate	smooth	mild
Anne Bradstreet 's poetry is so tender and poignant , Cotton Mather 's preaching is both ornery and passionate , Richard Baxter 's Reformed Pastor is one of the classics , and Jonathan Edwards , is , well , Jonathan Edwards ( if you consider him a Puritan , not everyone does. ) Oh , by the way , great article about Puritans here .	tender	soft	sweet	warm	loving	lovely	kind	gentle
China , India , Latin America and the rest of Asia will help grow worldwide demand for electric power by 59 percent over the next two decades . " The hydrogen economy is based on the idea that fuel cells that run on hydrogen have the potential to replace current energy systems in all forms , from vehicle propulsion to stationary power generation to mobile phone batteries .	worldwide	global	international	globally	universal	all over	wide	all	general	total	unique
this has been , at times , merely an effort to gain greater public renown for their group or cause , but more troubling have been the groups seeking to push forward al-Qaida 's agenda of worldwide terror .	worldwide	global	international	universal	wide	all	everywhere	unlimited	nationwide	national	all over
this is where the information revolution is happening -- and our share of these voices is smaller and smaller -- so America must find way to reach and engage a wider , younger , more diverse worldwide audience .	worldwide	global	international	universal	wide	outside	unique	all	national	globally	regional
that same thing could happen if we had a Manhattan type project focusing on renewables , potential worldwide markets , if we are the leader , and we have every reason to be the leader because we have the biggest problem .	worldwide	global	international	all	all over	wide	universal	national	outside	globally	around the world
at the time of writing , the anti-semitic policies of the Soviet Union are also a subject of worldwide protest .	worldwide	global	international	universal	wide	all over	around the world	nationwide	national	globally	all
he suggested building an experimental hypertext ' web ' for the worldwide community of physicists who used CERN and its publications .	worldwide	global	international	universal	wide	all	globally	unique	world	whole	everywhere
furthermore , non-residents can apply to be treated like a resident if his/her income from German sources is either at least 90 percent of his/her worldwide income or his/her non-German source income is less than DM12,000 ( 24,000 for married couples ) .	worldwide	global	international	all	national	globally	wide	universal	nationwide	outside	total
after adding the separate partnerships of JLW Ireland and JLW Scotland , the combined total of our European and North American businesses represented approximately 75 % of worldwide revenue in 1998 , up from approximately 63 % in 1997 .	worldwide	global	international	all	wide	revenue	outside	everywhere	universal	globally	nationwide
OSIS also provides its users with direct , yet protected , access to the Internet and its broad range of worldwide open source information resources .	worldwide	global	international	unique	all	all over	globally	universal	wide	national	world
like Maypoles , wreaths too , as she points out , figure in May Day as well as Summer solstice celebrations . http : //www.schooloftheseasons.com/signssummer.html [ Link updated 5/20/02 ] [ Added 26 May 2000 ] : this fun page collects worldwide insights from people who write to Waverly and comment on how summer begins for them .	worldwide	global	international	national	all over	wide	local	around the world	universal	world	nationwide
these functions also use scheduling priority to decide which thread gets to execute when there is contention .	functions	features	tasks	applications	services	operations	methods	functionalities	actions	jobs	processes
functions of the Presidency One way of bringing focus to the presidency is to determine what the functions of the position should be .	functions	purposes	tasks	uses	responsibilities	functionalities	jobs	functionality	purpose	features
